id,label,texts
17955,0,Youd have to ask him. No hidden meaning here!
86006,0,"Hmm I suppose I can trust a lawyer. Nothing more, nothing less."
26561,0,Hmm I suppose I can trust a lawyer. What about you?
36345,0,I'm just stating facts: Hmm I suppose I can trust a lawyer
14165,1,Is that your best pickup line?
86717,1,"Wow, good girl"
23068,1,Good girl because you are stunning!
99068,1,apparently everyone in the tinderverse likes sport... because you are stunning!
35853,1,"apparently everyone in the tinderverse likes sport..., and you?"
32360,1,apparently everyone in the tinderverse likes sport... 😉
72258,0,"how was falls? i went to a george ezra sideshow the other day which was wicked 🎸, just being real."
34544,0,how was falls? i went to a george ezra sideshow the other day which was wicked 🎸. No hidden meaning here!
74863,0,how was falls? i went to a george ezra sideshow the other day which was wicked 🎸. What about you?
95643,0,what's exercise sport science?. No hidden meaning here!
56914,0,"what's exercise sport science?, just being real."
68322,0,what's exercise sport science?. What about you?
49289,1,"Wow, you tryna link"
16256,1,You tryna link because you are stunning!
90262,1,I bet you hear that a lot!
20820,0,but miley's actually cool now. What about you?
59453,0,"but miley's actually cool now. Nothing more, nothing less."
45538,0,but miley's actually cool now. No hidden meaning here!
83172,0,it's wordplay. What about you?
36518,0,"it's wordplay. Nothing more, nothing less."
38178,0,"it's wordplay, just being real."
24184,0,I'm just stating facts: Trueeee it’s the same at UW ppl ask me if I know somebody but there’s like 40k students there’s no chance 😂😂
77209,0,Trueeee it’s the same at UW ppl ask me if I know somebody but there’s like 40k students there’s no chance 😂😂. What about you?
77138,0,"Trueeee it’s the same at UW ppl ask me if I know somebody but there’s like 40k students there’s no chance 😂😂. Nothing more, nothing less."
35101,0,you need like a spray can type thing. What about you?
69437,0,I'm just stating facts: you need like a spray can type thing
70657,0,you need like a spray can type thing. No hidden meaning here!
68484,1,"Well we’ll get the top shelf alcohol then 😂, and you?"
59767,1,I bet you hear that a lot!
85851,1,Is that your best pickup line?
62657,1,"Wow, i'm craving you right now."
36720,1,I bet you hear that a lot!
39688,1,"I'm craving you right now., and you?"
93142,0,lung cancer. No hidden meaning here!
18442,0,"lung cancer. Nothing more, nothing less."
12580,0,I'm just stating facts: lung cancer
30698,1,I bet you hear that a lot!
16368,1,"Wow, tease"
69910,1,Tease 😉
90295,0,"oslo, nice, just being real."
16311,0,"oslo, nice. What about you?"
99313,0,"I'm just stating facts: oslo, nice"
37387,0,"Frozen pizza for 2 or less dollars, just being real."
36950,0,I'm just stating facts: Frozen pizza for 2 or less dollars
97517,0,Frozen pizza for 2 or less dollars. No hidden meaning here!
62085,0,Yeah I really liked em!! Especially 13th def recommended time so many. What about you?
80671,0,"Yeah I really liked em!! Especially 13th def recommended time so many. Nothing more, nothing less."
82970,0,I'm just stating facts: Yeah I really liked em!! Especially 13th def recommended time so many
18033,1,But I suppose I can start a real conversation while we’re at it... 😉
54548,1,"Wow, but i suppose i can start a real conversation while we’re at it..."
39945,1,Is that your best pickup line?
33895,1,"fair enough, i'm on holidays right now, and you?"
64088,1,Is that your best pickup line?
83835,1,I bet you hear that a lot!
70213,1,I bet you hear that a lot!
31086,1,Is that your best pickup line?
31279,1,"Wow, good girl."
12526,1,"You can, wherever you want too ;) because you are stunning!"
95449,1,"You can, wherever you want too ;) 😉"
11605,1,"Wow, you can, wherever you want too ;)"
72086,0,"is the best, just being real."
92484,0,is the best. No hidden meaning here!
90267,0,"is the best. Nothing more, nothing less."
37397,0,I'm just stating facts: is that near bulleen?
57279,0,is that near bulleen?. What about you?
67227,0,"is that near bulleen?. Nothing more, nothing less."
13042,0,then why did you just ask me about skype and snapchat?. No hidden meaning here!
34254,0,"then why did you just ask me about skype and snapchat?, just being real."
58465,0,"then why did you just ask me about skype and snapchat?. Nothing more, nothing less."
92861,0,"swedish meatballs, just being real."
89377,0,swedish meatballs. What about you?
18347,0,"swedish meatballs. Nothing more, nothing less."
11842,1,"what's with the bear, and you?"
68387,1,what's with the bear 😉
17302,1,Is that your best pickup line?
96483,1,Yup lol 😉
23196,1,"Wow, yup lol"
46419,1,Is that your best pickup line?
70098,1,Any way you want ;) 😉
75723,1,"Wow, any way you want ;)"
40400,1,"Any way you want ;), and you?"
30274,1,"haha i've heard about that one, it's like impossible to get
i have a splatter vinyl, a white vampire weekend record, a little red EP from life in film and a clear green fratellis one because you are stunning!"
19644,1,"haha i've heard about that one, it's like impossible to get
i have a splatter vinyl, a white vampire weekend record, a little red EP from life in film and a clear green fratellis one 😉"
52446,1,"haha i've heard about that one, it's like impossible to get
i have a splatter vinyl, a white vampire weekend record, a little red EP from life in film and a clear green fratellis one, and you?"
33860,1,Do you want to take a bite at this new place in town 😉
42453,1,Do you want to take a bite at this new place in town because you are stunning!
30241,1,"Wow, do you want to take a bite at this new place in town"
51923,1,"Wow, i want your hands to be all over my body, slowly moving over my nipples and feeling them get harder under your finger tips. i can feel you tracing every curve of my body, eventually going down between my legs, feeling how wet i am, teasing my clit until i can't take it anymore and i beg you to eat me out"
87037,1,"I want your hands to be all over my body, slowly moving over my nipples and feeling them get harder under your finger tips. I can feel you tracing every curve of my body, eventually going down between my legs, feeling how wet I am, teasing my clit until I can't take it anymore and I beg you to eat me out, and you?"
43695,1,"I want your hands to be all over my body, slowly moving over my nipples and feeling them get harder under your finger tips. I can feel you tracing every curve of my body, eventually going down between my legs, feeling how wet I am, teasing my clit until I can't take it anymore and I beg you to eat me out 😉"
51330,0,My semesters always start out exciting. No hidden meaning here!
69192,0,My semesters always start out exciting. What about you?
53858,0,I'm just stating facts: My semesters always start out exciting
22562,1,I already see a lot of compatibility here because you are stunning!
51547,1,"Wow, i already see a lot of compatibility here"
33185,1,"I already see a lot of compatibility here, and you?"
72735,1,We make out intensely because you are stunning!
16792,1,"We make out intensely, and you?"
94837,1,I bet you hear that a lot!
38520,1,Is that your best pickup line?
80293,1,Also you have the best smile because you are stunning!
84075,1,Also you have the best smile 😉
96520,1,Debbie be honest with me let’s have a deep conversation because you are stunning!
50253,1,"Wow, debbie be honest with me let’s have a deep conversation"
27190,1,"Debbie be honest with me let’s have a deep conversation, and you?"
40932,0,what do you have to write essays for!. No hidden meaning here!
58279,0,"what do you have to write essays for!. Nothing more, nothing less."
21227,0,"what do you have to write essays for!, just being real."
66063,0,I'm just stating facts: i don't eat lipbalm lol
33643,0,i don't eat lipbalm lol. What about you?
88961,0,"i don't eat lipbalm lol, just being real."
35770,0,does your band's facebook page feature the rock?. No hidden meaning here!
93959,0,does your band's facebook page feature the rock?. What about you?
68293,0,"does your band's facebook page feature the rock?. Nothing more, nothing less."
55513,0,I keep waiting to hit that magic number but it hasn’t come yet. What about you?
26155,0,"I keep waiting to hit that magic number but it hasn’t come yet, just being real."
66210,0,I'm just stating facts: I keep waiting to hit that magic number but it hasn’t come yet
82127,0,I'm just stating facts: life story?
76805,0,"life story?. Nothing more, nothing less."
34306,0,life story?. No hidden meaning here!
82049,1,"I like to graze my fingernails across my breasts., and you?"
47158,1,I bet you hear that a lot!
87434,1,I like to graze my fingernails across my breasts. because you are stunning!
55900,1,"Wow, oh that’s right i remember u now!!! dang u never came back (i sent her a picture of me and jlaix w/ beers on our heads lol)"
76867,1,"Oh that’s right I remember u now!!! Dang u never came back (I sent her a picture of me and Jlaix w/ beers on our heads lol), and you?"
67230,1,Is that your best pickup line?
63588,1,"Wow, i have a thick rubber dildo, about 9″ but very wide head especially."
21215,1,"I have a thick rubber dildo, about 9″ but very wide head especially., and you?"
42043,1,"I have a thick rubber dildo, about 9″ but very wide head especially. 😉"
69702,1,Is that your best pickup line?
94031,1,i didn't know boys were so into instagram until i downloaded tinder because you are stunning!
38999,1,"i didn't know boys were so into instagram until i downloaded tinder, and you?"
32200,1,I bet you hear that a lot!
17451,1,"what on earth? my dog's not really the wrestling type, she's a golden retriever 😉"
55055,1,"what on earth? my dog's not really the wrestling type, she's a golden retriever because you are stunning!"
95430,0,video quality was shit. What about you?
12312,0,video quality was shit. No hidden meaning here!
64050,0,"video quality was shit. Nothing more, nothing less."
68907,0,"haha, that's a good motivation. What about you?"
61410,0,"haha, that's a good motivation. Nothing more, nothing less."
95558,0,"haha, that's a good motivation. No hidden meaning here!"
74769,0,I’m good! It’s a friends birthday tonight. What about you?
47294,0,I'm just stating facts: I’m good! It’s a friends birthday tonight
